file_name,objective value
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no5,435.05399
RC_N50_R100_H100_h40_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no4,225.4384
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no2,420.2112
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no2,133.5344
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no5,107.7904
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no1,441.1264
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no1,450.43991
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no1,130.72
RC_N50_R100_H100_h40_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no1,296.0272
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no1,352.50559
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no1,478.13309
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no1,116.3408
RC_N50_R100_H100_h40_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no3,245.7536
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no2,459.89169
RC_N50_R100_H100_h40_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no4,230.2672
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no5,404.56089
RC_N50_R100_H100_h40_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no5,258.1184
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no4,410.61987
RC_N50_R100_H100_h40_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no2,251.5824
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no3,393.16304
RC_N50_R100_H100_h40_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no1,297.1344
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no1,132.6272
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M6_F0.8_Lambda0.12_Mu1.2_Ro5_no1,385.53099
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no2,139.3632
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no5,132.0272
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no5,379.466
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no2,461.3412
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no2,400.0032
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no5,492.17959
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no4,124.784
RC_N50_R100_H100_h20_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no3,135.0416
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no4,391.25926
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no3,399.91498
RC_N50_R100_H100_h80_C1_0.2_C2_0.2_M8_F0.8_Lambda0.12_Mu1.2_Ro5_no3,454.5662
RC_N50_R100_H100_h60_C1_0.2_C2_0.2_M4_F0.8_Lambda0.12_Mu1.2_Ro5_no4,322.3712
